log,predictor,task,fold,stage,seconds,rss_start_mb,rss_end_mb,rss_peak_mb
Real4,xgboost,OB-P,3.0,fit,0.0382,887.83,887.85,887.85
Real4,xgboost,OB-P,3.0,predict,0.0031,887.85,887.85,887.85
Real4,xgboost,OB-P,4.0,fit,0.037,887.83,887.85,887.85
Real4,xgboost,OB-P,4.0,predict,0.0033,887.85,881.15,887.85
Real4,xgboost,OB-M,,labeling,0.0061,881.13,881.68,881.68
Real4,xgboost,OB-M,0.0,fit,0.0349,881.87,882.66,882.66
Real4,xgboost,OB-M,0.0,predict,0.003,882.66,882.66,882.66
Real4,xgboost,OB-M,1.0,fit,0.0365,882.64,882.92,882.92
Real4,xgboost,OB-M,1.0,predict,0.0031,882.92,882.93,882.93
Real4,xgboost,OB-M,2.0,fit,0.0389,882.91,883.09,883.09
Real4,xgboost,OB-M,2.0,predict,0.0032,883.09,883.09,883.09
Real4,xgboost,OB-M,3.0,fit,0.0383,883.07,883.15,883.15
Real4,xgboost,OB-M,3.0,predict,0.0031,883.15,883.15,883.15
Real4,xgboost,OB-M,4.0,fit,0.0385,883.13,883.32,883.32
Real4,xgboost,OB-M,4.0,predict,0.0031,883.32,883.32,883.32
