log,predictor,task,fold,stage,seconds,rss_start_mb,rss_end_mb,rss_peak_mb
Artificial5,random_forest,NE-NMPr,0.0,predict,0.0397,836.48,837.46,837.46
Artificial5,random_forest,NE-NMPr,1.0,fit,0.1701,795.43,837.66,837.66
Artificial5,random_forest,NE-NMPr,1.0,predict,0.0307,837.62,838.23,838.23
Artificial5,random_forest,NE-NMPr,2.0,fit,0.1697,796.49,830.6,830.6
Artificial5,random_forest,NE-NMPr,2.0,predict,0.0477,830.56,831.21,831.21
Artificial5,random_forest,NE-NMPr,3.0,fit,0.1625,797.56,838.09,838.09
Artificial5,random_forest,NE-NMPr,3.0,predict,0.0223,838.05,838.48,838.48
Artificial5,random_forest,NE-NMPr,4.0,fit,0.1681,796.61,836.94,836.94
Artificial5,random_forest,NE-NMPr,4.0,predict,0.0309,836.94,837.52,837.52
Artificial5,random_forest,NV-PrT,,labeling,0.0034,796.23,796.3,796.3
Artificial5,random_forest,NV-PrT,0.0,fit,0.1698,796.51,830.62,830.62
Artificial5,random_forest,NV-PrT,0.0,predict,0.0253,830.62,830.47,830.62
Artificial5,random_forest,NV-PrT,1.0,fit,0.1691,795.99,832.42,832.42
Artificial5,random_forest,NV-PrT,1.0,predict,0.0291,832.42,831.57,832.42
Artificial5,random_forest,NV-PrT,2.0,fit,0.1675,795.8,821.18,821.18
Artificial5,random_forest,NV-PrT,2.0,predict,0.0346,821.18,821.31,821.31
Artificial5,random_forest,NV-PrT,3.0,fit,0.1712,795.55,826.54,826.54
Artificial5,random_forest,NV-PrT,3.0,predict,0.03,826.52,826.49,826.52
Artificial5,random_forest,NV-PrT,4.0,fit,0.1814,796.73,826.52,826.52
Artificial5,random_forest,NV-PrT,4.0,predict,0.0339,826.52,826.4,826.52
Artificial5,random_forest,NV-PaT,,labeling,0.0069,796.17,796.19,796.19
Artificial5,random_forest,NV-PaT,0.0,fit,0.2704,796.57,825.74,825.74
Artificial5,random_forest,NV-PaT,0.0,predict,0.0329,825.74,825.62,825.74
Artificial5,random_forest,NV-PaT,1.0,fit,0.1667,796.45,825.7,825.7
Artificial5,random_forest,NV-PaT,1.0,predict,0.0238,825.7,815.82,825.7
Artificial5,random_forest,NV-PaT,2.0,fit,0.1628,797.17,824.27,824.27
Artificial5,random_forest,NV-PaT,2.0,predict,0.0217,824.27,824.48,824.48
Artificial5,random_forest,NV-PaT,3.0,fit,0.1706,795.32,826.25,826.25
Artificial5,random_forest,NV-PaT,3.0,predict,0.0244,826.22,826.1,826.22
Artificial5,random_forest,NV-PaT,4.0,fit,0.1726,796.36,825.47,825.65
Artificial5,random_forest,NV-PaT,4.0,predict,0.0224,825.43,825.5,825.5
Artificial5,random_forest,NV-TNE,,labeling,0.0039,797.07,796.09,797.07
Artificial5,random_forest,NV-TNE,0.0,fit,0.1744,796.57,825.88,825.88
Artificial5,random_forest,NV-TNE,0.0,predict,0.03,825.85,825.77,825.85
Artificial5,random_forest,NV-TNE,1.0,fit,0.1792,796.12,827.2,827.2
Artificial5,random_forest,NV-TNE,1.0,predict,0.0307,827.2,815.61,827.2
Artificial5,random_forest,NV-TNE,2.0,fit,0.1778,795.66,827.21,827.28
Artificial5,random_forest,NV-TNE,2.0,predict,0.0314,827.2,827.47,827.47
Artificial5,random_forest,NV-TNE,3.0,fit,0.1656,796.48,826.97,826.97
Artificial5,random_forest,NV-TNE,3.0,predict,0.03,826.94,826.85,826.94
Artificial5,random_forest,NV-TNE,4.0,fit,0.1809,796.02,827.89,827.92
Artificial5,random_forest,NV-TNE,4.0,predict,0.0209,827.89,827.79,827.89
Artificial5,random_forest,NV-TNM,,labeling,0.004,797.55,795.6,797.55
Artificial5,random_forest,NV-TNM,0.0,fit,0.152,795.58,812.79,812.79
Artificial5,random_forest,NV-TNM,0.0,predict,0.0292,812.79,813.93,813.93
Artificial5,random_forest,NV-TNM,1.0,fit,0.1591,795.54,811.97,811.97
Artificial5,random_forest,NV-TNM,1.0,predict,0.0298,811.97,810.68,811.97
Artificial5,random_forest,NV-TNM,2.0,fit,0.1658,796.83,811.4,811.4
Artificial5,random_forest,NV-TNM,2.0,predict,0.0328,811.4,812.32,812.32
Artificial5,random_forest,NV-TNM,3.0,fit,0.1569,796.05,811.62,811.62
Artificial5,random_forest,NV-TNM,3.0,predict,0.03,811.62,812.42,812.42
Artificial5,random_forest,NV-TNM,4.0,fit,0.1659,795.67,811.66,811.69
Artificial5,random_forest,NV-TNM,4.0,predict,0.0411,811.66,812.74,812.74
Artificial5,random_forest,NV-NMPr,,labeling,0.0093,801.06,796.01,801.06
Artificial5,random_forest,NV-NMPr,0.0,fit,0.1562,796.53,804.56,804.56
Artificial5,random_forest,NV-NMPr,0.0,predict,0.0294,804.56,805.36,805.36
Artificial5,random_forest,NV-NMPr,1.0,fit,0.1572,795.75,804.39,804.39
Artificial5,random_forest,NV-NMPr,1.0,predict,0.0333,804.39,803.42,804.39
Artificial5,random_forest,NV-NMPr,2.0,fit,0.1726,797.59,804.96,804.96
Artificial5,random_forest,NV-NMPr,2.0,predict,0.03,804.96,805.74,805.74
Artificial5,random_forest,NV-NMPr,3.0,fit,0.1656,796.02,804.54,804.54
Artificial5,random_forest,NV-NMPr,3.0,predict,0.0293,804.54,805.47,805.47
Artificial5,random_forest,NV-NMPr,4.0,fit,0.1602,796.39,804.66,804.66
Artificial5,random_forest,NV-NMPr,4.0,predict,0.0206,804.66,805.68,805.68
Artificial5,random_forest,NV-NMPa,,labeling,0.0075,796.17,796.03,796.17
Artificial5,random_forest,NV-NMPa,0.0,fit,0.1632,796.26,809.33,809.33
Artificial5,random_forest,NV-NMPa,0.0,predict,0.0298,809.33,809.47,809.47
Artificial5,random_forest,NV-NMPa,1.0,fit,0.1622,795.09,808.91,808.91
Artificial5,random_forest,NV-NMPa,1.0,predict,0.0277,808.87,805.32,808.87
Artificial5,random_forest,NV-NMPa,2.0,fit,0.1473,796.86,799.93,799.93
Artificial5,random_forest,NV-NMPa,2.0,predict,0.031,799.93,799.96,799.96
Artificial5,random_forest,NV-NMPa,3.0,fit,0.1484,796.14,800.81,800.81
Artificial5,random_forest,NV-NMPa,3.0,predict,0.0321,800.81,800.87,800.87
Artificial5,random_forest,NV-NMPa,4.0,fit,0.1572,795.81,799.66,799.66
Artificial5,random_forest,NV-NMPa,4.0,predict,0.0408,799.66,799.62,799.66
Artificial5,random_forest,OB-P,,labeling,0.0057,798.98,796.04,798.98
Artificial5,random_forest,OB-P,0.0,fit,0.1483,795.85,797.36,797.41
Artificial5,random_forest,OB-P,0.0,predict,0.038,797.36,797.24,797.36
Artificial5,random_forest,OB-P,1.0,fit,0.1562,796.4,797.38,797.38
Artificial5,random_forest,OB-P,1.0,predict,0.0323,797.38,797.29,797.38
Artificial5,random_forest,OB-P,2.0,fit,0.173,795.97,786.38,795.97
Artificial5,random_forest,OB-P,2.0,predict,0.023,786.34,786.33,786.34
Artificial5,random_forest,OB-P,3.0,fit,0.1512,786.83,787.89,787.89
Artificial5,random_forest,OB-P,3.0,predict,0.0419,787.86,787.65,787.86
Artificial5,random_forest,OB-P,4.0,fit,0.1466,787.2,787.96,787.98
Artificial5,random_forest,OB-P,4.0,predict,0.0308,787.92,787.78,787.92
Artificial5,random_forest,OB-M,,labeling,0.0067,787.27,787.82,787.82
Artificial5,random_forest,OB-M,0.0,fit,0.1415,788.31,789.0,789.08
Artificial5,random_forest,OB-M,0.0,predict,0.0299,789.0,788.83,789.0
Artificial5,random_forest,OB-M,1.0,fit,0.1458,788.84,789.55,789.59
Artificial5,random_forest,OB-M,1.0,predict,0.0323,789.55,789.4,789.55
Artificial5,random_forest,OB-M,2.0,fit,0.1459,788.85,789.52,789.61
Artificial5,random_forest,OB-M,2.0,predict,0.0298,789.52,789.41,789.52
Artificial5,random_forest,OB-M,3.0,fit,0.1617,788.86,786.35,788.86
Artificial5,random_forest,OB-M,3.0,predict,0.03,786.35,786.41,786.41
Artificial5,random_forest,OB-M,4.0,fit,0.163,786.22,787.13,787.15
Artificial5,random_forest,OB-M,4.0,predict,0.0302,787.09,786.92,787.09
Real4,random_forest,,,ocel_load,0.813,742.1,755.8,764.21
Real4,random_forest,,,feature_extraction,0.3533,755.8,769.62,769.68
Real4,random_forest,NE-NEPr,,labeling,0.0041,769.64,769.98,769.98
Real4,random_forest,NE-NEPr,0.0,fit,0.1678,770.5,797.92,797.92
Real4,random_forest,NE-NEPr,0.0,predict,0.0314,797.92,798.26,798.26
Real4,random_forest,NE-NEPr,1.0,fit,0.1772,774.62,798.93,799.06
Real4,random_forest,NE-NEPr,1.0,predict,0.0297,798.9,799.04,799.04
Real4,random_forest,NE-NEPr,2.0,fit,0.1618,774.54,798.22,798.22
Real4,random_forest,NE-NEPr,2.0,predict,0.0294,798.22,798.06,798.22
Real4,random_forest,NE-NEPr,3.0,fit,0.1552,774.03,792.53,792.53
Real4,random_forest,NE-NEPr,3.0,predict,0.0218,792.53,792.75,792.75
Real4,random_forest,NE-NEPr,4.0,fit,0.1774,774.8,793.15,793.15
Real4,random_forest,NE-NEPr,4.0,predict,0.0302,793.15,793.27,793.27
Real4,random_forest,NE-NPaA,,labeling,0.0025,774.55,774.48,774.55
Real4,random_forest,NE-NPaA,0.0,fit,0.1582,774.6,779.83,779.83
Real4,random_forest,NE-NPaA,0.0,predict,0.0334,779.83,779.88,779.88
Real4,random_forest,NE-NPaA,1.0,fit,0.1603,773.51,779.18,779.18
Real4,random_forest,NE-NPaA,1.0,predict,0.0282,779.15,779.01,779.15
Real4,random_forest,NE-NPaA,2.0,fit,0.1473,772.86,778.72,778.72
Real4,random_forest,NE-NPaA,2.0,predict,0.0312,778.72,778.58,778.72
Real4,random_forest,NE-NPaA,3.0,fit,0.1621,772.91,767.32,774.65
Real4,random_forest,NE-NPaA,3.0,predict,0.0356,767.32,767.31,767.32
Real4,random_forest,NE-NPaA,4.0,fit,0.1583,767.08,768.61,768.62
Real4,random_forest,NE-NPaA,4.0,predict,0.0315,768.61,768.49,768.61
Real4,random_forest,NE-NEPa,,labeling,0.0026,768.04,768.0,768.04
Real4,random_forest,NE-NEPa,0.0,fit,0.1586,767.99,794.43,794.43
Real4,random_forest,NE-NEPa,0.0,predict,0.0442,794.4,794.55,794.55
Real4,random_forest,NE-NEPa,1.0,fit,0.1695,774.07,794.39,794.39
Real4,random_forest,NE-NEPa,1.0,predict,0.0325,794.39,794.38,794.39
Real4,random_forest,NE-NEPa,2.0,fit,0.1536,773.98,794.05,794.05
Real4,random_forest,NE-NEPa,2.0,predict,0.0207,794.01,794.04,794.04
Real4,random_forest,NE-NEPa,3.0,fit,0.1533,774.08,791.24,791.24
Real4,random_forest,NE-NEPa,3.0,predict,0.0309,790.85,789.48,790.85
Real4,random_forest,NE-NEPa,4.0,fit,0.1574,775.24,793.81,793.81
Real4,random_forest,NE-NEPa,4.0,predict,0.0308,793.77,793.69,793.77
Real4,random_forest,NE-NPaM,,labeling,0.0028,774.75,774.52,774.75
Real4,random_forest,NE-NPaM,0.0,fit,0.1575,774.43,775.51,775.55
Real4,random_forest,NE-NPaM,0.0,predict,0.0386,775.47,775.54,775.54
Real4,random_forest,NE-NPaM,1.0,fit,0.156,773.3,775.47,775.49
Real4,random_forest,NE-NPaM,1.0,predict,0.0313,775.47,775.29,775.47
Real4,random_forest,NE-NPaM,2.0,fit,0.1557,773.29,775.73,775.73
Real4,random_forest,NE-NPaM,2.0,predict,0.0319,775.73,775.63,775.73
Real4,random_forest,NE-NPaM,3.0,fit,0.141,772.73,775.56,775.56
Real4,random_forest,NE-NPaM,3.0,predict,0.0196,775.56,775.42,775.56
Real4,random_forest,NE-NPaM,4.0,fit,0.1427,773.75,763.07,773.75
Real4,random_forest,NE-NPaM,4.0,predict,0.0228,763.04,762.97,763.04
Real4,random_forest,NE-NMPa,,labeling,0.0031,762.56,763.11,763.11
Real4,random_forest,NE-NMPa,0.0,fit,0.1501,763.24,764.29,764.29
Real4,random_forest,NE-NMPa,0.0,predict,0.0296,764.25,764.15,764.25
Real4,random_forest,NE-NMPa,1.0,fit,0.1498,763.8,764.59,764.59
Real4,random_forest,NE-NMPa,1.0,predict,0.0303,764.55,764.45,764.55
Real4,random_forest,NE-NMPa,2.0,fit,0.1526,764.09,764.82,764.86
Real4,random_forest,NE-NMPa,2.0,predict,0.0384,764.82,764.65,764.82
Real4,random_forest,NE-NMPa,3.0,fit,0.1442,764.35,765.1,765.12
Real4,random_forest,NE-NMPa,3.0,predict,0.0209,765.1,764.87,765.1
Real4,random_forest,NE-NMPa,4.0,fit,0.1446,764.39,765.16,765.16
Real4,random_forest,NE-NMPa,4.0,predict,0.032,765.16,764.92,765.16
Real4,random_forest,NE-NMPr,,labeling,0.003,764.43,764.94,764.94
Real4,random_forest,NE-NMPr,0.0,fit,0.1456,764.92,764.75,764.92
Real4,random_forest,NE-NMPr,0.0,predict,0.0298,764.75,764.58,764.75
Real4,random_forest,NE-NMPr,1.0,fit,0.1518,764.37,765.56,765.56
Real4,random_forest,NE-NMPr,1.0,predict,0.0299,765.56,765.35,765.56
Real4,random_forest,NE-NMPr,2.0,fit,0.1585,764.92,765.85,765.85
Real4,random_forest,NE-NMPr,2.0,predict,0.0304,765.85,765.52,765.85
Real4,random_forest,NE-NMPr,3.0,fit,0.1456,765.17,766.05,766.05
Real4,random_forest,NE-NMPr,3.0,predict,0.0296,766.01,765.89,766.01
Real4,random_forest,NE-NMPr,4.0,fit,0.1638,765.35,766.21,766.22
Real4,random_forest,NE-NMPr,4.0,predict,0.0371,766.21,766.02,766.21
Real4,random_forest,NV-PrT,,labeling,0.0025,765.49,765.8,765.8
Real4,random_forest,NV-PrT,0.0,fit,0.1549,765.78,791.13,791.13
Real4,random_forest,NV-PrT,0.0,predict,0.029,791.13,790.55,791.13
Real4,random_forest,NV-PrT,1.0,fit,0.1348,775.9,790.52,790.52
Real4,random_forest,NV-PrT,1.0,predict,0.0288,790.52,791.45,791.45
Real4,random_forest,NV-PrT,2.0,fit,0.1429,774.93,790.82,790.82
Real4,random_forest,NV-PrT,2.0,predict,0.031,790.82,791.56,791.56
Real4,random_forest,NV-PrT,3.0,fit,0.1458,775.09,790.77,790.77
Real4,random_forest,NV-PrT,3.0,predict,0.0372,790.77,791.86,791.86
Real4,random_forest,NV-PrT,4.0,fit,0.1436,774.85,790.72,790.72
Real4,random_forest,NV-PrT,4.0,predict,0.0204,790.68,791.67,791.67
Real4,random_forest,NV-PaT,,labeling,0.0048,775.27,774.71,775.27
Real4,random_forest,NV-PaT,0.0,fit,0.1534,774.69,789.13,789.13
Real4,random_forest,NV-PaT,0.0,predict,0.0327,789.13,790.36,790.36
Real4,random_forest,NV-PaT,1.0,fit,0.1483,774.54,788.53,788.53
Real4,random_forest,NV-PaT,1.0,predict,0.0303,788.53,789.36,789.36
Real4,random_forest,NV-PaT,2.0,fit,0.1374,775.07,788.91,788.91
Real4,random_forest,NV-PaT,2.0,predict,0.0437,788.91,790.15,790.15
Real4,random_forest,NV-PaT,3.0,fit,0.1378,775.12,789.13,789.13
Real4,random_forest,NV-PaT,3.0,predict,0.0292,789.13,789.99,789.99
Real4,random_forest,NV-PaT,4.0,fit,0.1398,774.91,789.44,789.44
Real4,random_forest,NV-PaT,4.0,predict,0.031,789.44,790.22,790.22
Real4,random_forest,NV-TNE,,labeling,0.0031,775.63,774.73,775.63
Real4,random_forest,NV-TNE,0.0,fit,0.146,774.72,790.84,790.84
Real4,random_forest,NV-TNE,0.0,predict,0.0218,790.84,791.96,791.96
Real4,random_forest,NV-TNE,1.0,fit,0.1487,774.89,791.03,791.03
Real4,random_forest,NV-TNE,1.0,predict,0.0239,791.03,791.97,791.97
Real4,random_forest,NV-TNE,2.0,fit,0.1548,775.04,791.12,791.12
Real4,random_forest,NV-TNE,2.0,predict,0.0295,791.12,792.06,792.06
Real4,random_forest,NV-TNE,3.0,fit,0.1388,774.49,791.29,791.29
Real4,random_forest,NV-TNE,3.0,predict,0.0244,791.29,792.22,792.22
Real4,random_forest,NV-TNE,4.0,fit,0.1358,774.86,791.48,791.48
Real4,random_forest,NV-TNE,4.0,predict,0.0217,791.48,792.39,792.39
Real4,random_forest,NV-TNM,,labeling,0.0032,775.04,774.34,775.04
Real4,random_forest,NV-TNM,0.0,fit,0.1317,774.34,789.39,789.39
Real4,random_forest,NV-TNM,0.0,predict,0.0293,789.36,790.16,790.16
Real4,random_forest,NV-TNM,1.0,fit,0.1542,773.85,788.55,788.55
Real4,random_forest,NV-TNM,1.0,predict,0.0312,788.55,789.41,789.41
Real4,random_forest,NV-TNM,2.0,fit,0.1447,774.46,788.81,788.81
Real4,random_forest,NV-TNM,2.0,predict,0.0429,788.81,789.83,789.83
Real4,random_forest,NV-TNM,3.0,fit,0.1503,774.7,786.6,786.6
Real4,random_forest,NV-TNM,3.0,predict,0.0355,786.6,787.87,787.87
Real4,random_forest,NV-TNM,4.0,fit,0.1562,774.85,788.24,788.24
Real4,random_forest,NV-TNM,4.0,predict,0.0295,788.24,789.18,789.18
Real4,random_forest,NV-NMPr,,labeling,0.0052,775.55,774.91,775.55
Real4,random_forest,NV-NMPr,0.0,fit,0.1139,774.92,776.26,776.28
Real4,random_forest,NV-NMPr,0.0,predict,0.0174,776.22,776.02,776.22
Real4,random_forest,NV-NMPr,1.0,fit,0.1127,773.78,776.4,776.48
Real4,random_forest,NV-NMPr,1.0,predict,0.0305,776.4,775.97,776.4
Real4,random_forest,NV-NMPr,2.0,fit,0.1131,772.71,776.1,776.12
Real4,random_forest,NV-NMPr,2.0,predict,0.0319,776.1,775.93,776.1
Real4,random_forest,NV-NMPr,3.0,fit,0.1167,773.08,776.14,776.14
Real4,random_forest,NV-NMPr,3.0,predict,0.0299,776.14,776.0,776.14
Real4,random_forest,NV-NMPr,4.0,fit,0.1205,774.16,776.27,776.27
Real4,random_forest,NV-NMPr,4.0,predict,0.0302,776.27,775.89,776.27
Real4,random_forest,NV-NMPa,,labeling,0.0047,774.75,773.37,774.75
Real4,random_forest,NV-NMPa,0.0,fit,0.1386,773.32,762.9,773.32
Real4,random_forest,NV-NMPa,0.0,predict,0.0359,762.9,762.83,762.9
Real4,random_forest,NV-NMPa,1.0,fit,0.1149,762.7,763.53,763.54
Real4,random_forest,NV-NMPa,1.0,predict,0.0433,763.53,763.35,763.53
Real4,random_forest,NV-NMPa,2.0,fit,0.1154,762.95,763.72,763.79
Real4,random_forest,NV-NMPa,2.0,predict,0.0365,763.72,763.64,763.72
Real4,random_forest,NV-NMPa,3.0,fit,0.1172,763.11,763.76,763.8
Real4,random_forest,NV-NMPa,3.0,predict,0.017,763.76,763.6,763.76
Real4,random_forest,NV-NMPa,4.0,fit,0.124,763.32,763.99,764.05
Real4,random_forest,NV-NMPa,4.0,predict,0.0348,763.99,763.83,763.99
Real4,random_forest,OB-P,,labeling,0.0032,763.5,763.67,763.67
Real4,random_forest,OB-P,0.0,fit,0.1569,763.65,765.26,765.26
Real4,random_forest,OB-P,0.0,predict,0.0182,765.26,764.97,765.26
Real4,random_forest,OB-P,1.0,fit,0.1471,764.56,765.21,765.3
Real4,random_forest,OB-P,1.0,predict,0.0395,765.21,763.62,765.21
Real4,random_forest,OB-P,2.0,fit,0.1602,763.38,764.67,764.69
Real4,random_forest,OB-P,2.0,predict,0.0304,764.67,764.42,764.67
Real4,random_forest,OB-P,3.0,fit,0.1635,763.96,764.76,764.97
Real4,random_forest,OB-P,3.0,predict,0.0296,764.76,764.68,764.76
Real4,random_forest,OB-P,4.0,fit,0.142,764.44,765.19,765.21
Real4,random_forest,OB-P,4.0,predict,0.0394,765.19,764.94,765.19
Real4,random_forest,OB-M,,labeling,0.0045,764.47,764.78,764.78
Real4,random_forest,OB-M,0.0,fit,0.1457,764.76,765.44,765.51
Real4,random_forest,OB-M,0.0,predict,0.0214,765.43,765.32,765.43
Real4,random_forest,OB-M,1.0,fit,0.1556,764.76,765.44,765.51
Real4,random_forest,OB-M,1.0,predict,0.037,765.44,765.32,765.44
Real4,random_forest,OB-M,2.0,fit,0.1521,764.76,764.18,764.76
Real4,random_forest,OB-M,2.0,predict,0.0398,764.18,764.01,764.18
Real4,random_forest,OB-M,3.0,fit,0.1571,763.94,764.61,764.72
Real4,random_forest,OB-M,3.0,predict,0.036,764.58,764.36,764.58
Real4,random_forest,OB-M,4.0,fit,0.1581,763.93,764.88,764.92
Real4,random_forest,OB-M,4.0,predict,0.0305,764.85,764.76,764.85
