log,predictor,task,fold,stage,seconds,rss_start_mb,rss_end_mb,rss_peak_mb
Artificial5,gnn,OB-P,2.0,predict,0.2814,1054.99,1063.24,1063.24
Artificial5,gnn,OB-P,3.0,fit,30.2337,1064.28,1055.96,1064.28
Artificial5,gnn,OB-P,3.0,predict,0.2994,1055.96,1062.94,1062.94
Artificial5,gnn,OB-P,4.0,fit,30.8406,1059.22,1055.91,1059.24
Artificial5,gnn,OB-P,4.0,predict,0.3155,1055.91,1063.26,1063.26
Real4,gnn,,,ocel_load,0.8494,861.67,876.3,878.19
Real4,gnn,,,feature_extraction,0.2679,876.28,880.37,880.37
Real4,gnn,NE-NEPr,,labeling,0.0026,880.63,881.07,881.07
Real4,gnn,NE-NEPr,0.0,fit,23.5394,883.47,878.57,885.51
Real4,gnn,NE-NEPr,0.0,predict,0.2179,878.57,881.18,881.18
Real4,gnn,NE-NEPr,1.0,fit,23.1747,881.8,877.78,883.09
Real4,gnn,NE-NEPr,1.0,predict,0.2237,877.78,880.89,880.89
Real4,gnn,NE-NEPr,2.0,fit,22.971,881.59,877.41,881.65
Real4,gnn,NE-NEPr,2.0,predict,0.2227,877.41,880.46,880.46
Real4,gnn,NE-NEPr,3.0,fit,22.7487,881.43,876.97,881.54
Real4,gnn,NE-NEPr,3.0,predict,0.2364,876.97,880.64,880.64
Real4,gnn,NE-NEPr,4.0,fit,22.8498,880.96,877.22,881.03
Real4,gnn,NE-NEPr,4.0,predict,0.2277,877.22,879.98,879.98
Real4,gnn,NE-NEPa,,labeling,0.0036,877.15,877.22,877.22
Real4,gnn,NE-NEPa,0.0,fit,25.069,877.91,777.05,878.15
Real4,gnn,NE-NEPa,0.0,predict,0.3712,777.05,781.04,781.04
Real4,gnn,NE-NEPa,1.0,fit,24.1514,779.12,778.1,780.02
Real4,gnn,NE-NEPa,1.0,predict,0.2154,778.1,781.21,781.21
Real4,gnn,NE-NEPa,2.0,fit,24.8161,782.06,778.14,782.14
Real4,gnn,NE-NEPa,2.0,predict,0.2253,778.14,780.87,780.87
Real4,gnn,NE-NEPa,3.0,fit,25.6279,781.48,778.84,781.51
Real4,gnn,NE-NEPa,3.0,predict,0.2235,778.84,781.46,781.46
Real4,gnn,NE-NEPa,4.0,fit,26.8526,782.56,777.71,782.58
Real4,gnn,NE-NEPa,4.0,predict,0.2317,777.71,781.41,781.41
Real4,gnn,NE-NPaM,,labeling,0.0046,778.31,778.53,778.53
Real4,gnn,NE-NPaM,0.0,fit,24.4396,779.06,778.47,779.3
Real4,gnn,NE-NPaM,0.0,predict,0.2178,778.47,780.46,780.46
Real4,gnn,NE-NPaM,1.0,fit,24.1748,781.13,777.82,781.16
Real4,gnn,NE-NPaM,1.0,predict,0.212,777.82,779.62,779.62
Real4,gnn,NE-NPaM,2.0,fit,24.4522,780.21,778.38,780.22
Real4,gnn,NE-NPaM,2.0,predict,0.2303,778.38,780.12,780.12
Real4,gnn,NE-NPaM,3.0,fit,24.2475,775.68,778.36,778.55
Real4,gnn,NE-NPaM,3.0,predict,0.216,778.36,779.8,779.8
Real4,gnn,NE-NPaM,4.0,fit,24.9077,780.74,778.82,780.92
Real4,gnn,NE-NPaM,4.0,predict,0.2274,778.82,778.88,779.23
Real4,gnn,NE-NMPa,,labeling,0.005,778.86,779.26,779.26
Real4,gnn,NE-NMPa,0.0,fit,24.545,780.08,777.26,780.57
Real4,gnn,NE-NMPa,0.0,predict,0.2235,777.26,779.44,779.44
Real4,gnn,NE-NMPa,1.0,fit,23.7715,780.32,778.46,780.39
Real4,gnn,NE-NMPa,1.0,predict,0.2095,778.46,781.15,781.15
Real4,gnn,NE-NMPa,2.0,fit,24.3551,781.7,777.83,781.84
Real4,gnn,NE-NMPa,2.0,predict,0.2286,777.83,779.61,779.61
Real4,gnn,NE-NMPa,3.0,fit,20.6362,780.29,777.77,780.31
Real4,gnn,NE-NMPa,3.0,predict,0.2169,777.77,779.83,779.83
Real4,gnn,NE-NMPa,4.0,fit,20.7057,780.44,777.56,780.68
Real4,gnn,NE-NMPa,4.0,predict,0.1758,777.56,780.72,780.72
Real4,gnn,NE-NMPr,,labeling,0.0039,780.7,780.72,780.72
Real4,gnn,NE-NMPr,0.0,fit,21.5261,781.58,778.4,781.89
Real4,gnn,NE-NMPr,0.0,predict,0.2171,778.4,780.11,780.11
Real4,gnn,NE-NMPr,1.0,fit,21.2754,780.84,778.18,780.9
Real4,gnn,NE-NMPr,1.0,predict,0.2344,778.18,779.98,779.98
Real4,gnn,NE-NMPr,2.0,fit,21.2301,781.14,778.2,781.14
Real4,gnn,NE-NMPr,2.0,predict,0.2125,778.2,780.44,780.44
Real4,gnn,NE-NMPr,3.0,fit,21.3633,781.13,777.97,781.24
Real4,gnn,NE-NMPr,3.0,predict,0.2074,777.97,780.27,780.27
Real4,gnn,NE-NMPr,4.0,fit,21.253,780.85,779.44,780.99
Real4,gnn,NE-NMPr,4.0,predict,0.2107,779.44,780.93,780.93
Real4,gnn,NV-PrT,,labeling,0.0036,780.91,780.97,780.97
Real4,gnn,NV-PrT,0.0,fit,22.8836,781.3,778.38,781.31
Real4,gnn,NV-PrT,0.0,predict,0.2184,778.38,781.38,781.38
Real4,gnn,NV-PrT,1.0,fit,22.7419,782.56,779.42,782.7
Real4,gnn,NV-PrT,1.0,predict,0.2509,779.42,782.57,782.57
Real4,gnn,NV-PrT,2.0,fit,23.0263,782.99,777.88,783.06
Real4,gnn,NV-PrT,2.0,predict,0.2328,777.88,781.64,781.64
Real4,gnn,NV-PrT,3.0,fit,22.7384,783.27,778.59,783.46
Real4,gnn,NV-PrT,3.0,predict,0.2146,778.59,782.48,782.48
Real4,gnn,NV-PrT,4.0,fit,22.7982,782.77,778.65,782.86
Real4,gnn,NV-PrT,4.0,predict,0.3486,778.65,780.75,780.75
Real4,gnn,NV-PaT,,labeling,0.0049,777.74,778.08,778.08
Real4,gnn,NV-PaT,0.0,fit,22.6877,779.22,778.22,780.46
Real4,gnn,NV-PaT,0.0,predict,0.2245,778.22,782.62,782.62
Real4,gnn,NV-PaT,1.0,fit,22.8615,783.26,774.28,783.26
Real4,gnn,NV-PaT,1.0,predict,0.2268,774.28,778.15,778.15
Real4,gnn,NV-PaT,2.0,fit,22.9394,779.36,775.31,779.47
Real4,gnn,NV-PaT,2.0,predict,0.2494,775.31,778.36,778.36
Real4,gnn,NV-PaT,3.0,fit,22.6882,775.48,774.57,776.36
Real4,gnn,NV-PaT,3.0,predict,0.2217,774.57,778.16,778.16
Real4,gnn,NV-PaT,4.0,fit,22.857,779.03,775.77,779.22
Real4,gnn,NV-PaT,4.0,predict,0.2163,775.77,779.46,779.46
Real4,gnn,NV-TNE,,labeling,0.0039,779.44,779.48,779.48
Real4,gnn,NV-TNE,0.0,fit,22.8181,780.08,774.31,780.11
Real4,gnn,NV-TNE,0.0,predict,0.2134,774.31,778.5,778.5
Real4,gnn,NV-TNE,1.0,fit,22.7316,779.51,775.41,779.67
Real4,gnn,NV-TNE,1.0,predict,0.3602,775.41,778.88,778.88
Real4,gnn,NV-TNE,2.0,fit,22.7903,776.39,775.86,776.63
Real4,gnn,NV-TNE,2.0,predict,0.2118,775.86,779.43,779.43
Real4,gnn,NV-TNE,3.0,fit,22.8168,780.49,775.22,780.7
Real4,gnn,NV-TNE,3.0,predict,0.2168,775.22,779.36,779.36
Real4,gnn,NV-TNE,4.0,fit,22.8776,779.71,776.14,779.74
Real4,gnn,NV-TNE,4.0,predict,0.2333,776.14,779.84,779.84
Real4,gnn,NV-TNM,,labeling,0.0043,779.82,780.21,780.21
Real4,gnn,NV-TNM,0.0,fit,20.6058,780.86,776.06,781.32
Real4,gnn,NV-TNM,0.0,predict,0.2142,776.06,777.33,777.33
Real4,gnn,NV-TNM,1.0,fit,21.2359,778.01,776.19,778.31
Real4,gnn,NV-TNM,1.0,predict,0.2295,776.19,777.24,777.24
Real4,gnn,NV-TNM,2.0,fit,20.8524,778.13,774.8,778.44
Real4,gnn,NV-TNM,2.0,predict,0.187,774.8,777.42,777.42
Real4,gnn,NV-TNM,3.0,fit,20.1143,777.82,775.65,777.84
Real4,gnn,NV-TNM,3.0,predict,0.1905,775.65,777.35,777.35
Real4,gnn,NV-TNM,4.0,fit,20.7766,778.27,775.68,778.3
Real4,gnn,NV-TNM,4.0,predict,0.2261,775.68,777.56,777.56
Real4,gnn,NV-NMPr,,labeling,0.0062,777.54,777.57,777.57
Real4,gnn,NV-NMPr,0.0,fit,22.7409,778.61,776.04,778.63
Real4,gnn,NV-NMPr,0.0,predict,0.2284,776.04,779.25,779.25
Real4,gnn,NV-NMPr,1.0,fit,22.7762,780.09,776.94,780.13
Real4,gnn,NV-NMPr,1.0,predict,0.2026,776.94,779.43,779.43
Real4,gnn,NV-NMPr,2.0,fit,22.7842,779.99,776.11,780.19
Real4,gnn,NV-NMPr,2.0,predict,0.2396,776.11,779.06,779.06
Real4,gnn,NV-NMPr,3.0,fit,22.9332,780.28,776.09,780.56
Real4,gnn,NV-NMPr,3.0,predict,0.2348,776.09,778.93,778.93
Real4,gnn,NV-NMPr,4.0,fit,22.7867,779.69,775.7,779.77
Real4,gnn,NV-NMPr,4.0,predict,0.22,775.7,778.92,778.92
Real4,gnn,NV-NMPa,,labeling,0.0066,778.9,779.06,779.06
Real4,gnn,NV-NMPa,0.0,fit,22.8141,779.78,775.93,779.95
Real4,gnn,NV-NMPa,0.0,predict,0.2355,775.93,778.49,778.49
Real4,gnn,NV-NMPa,1.0,fit,22.7385,779.15,776.02,779.21
Real4,gnn,NV-NMPa,1.0,predict,0.2326,776.02,777.8,777.8
Real4,gnn,NV-NMPa,2.0,fit,22.6787,779.01,776.36,779.17
Real4,gnn,NV-NMPa,2.0,predict,0.2396,776.36,779.64,779.64
Real4,gnn,NV-NMPa,3.0,fit,22.8333,776.43,775.39,777.57
Real4,gnn,NV-NMPa,3.0,predict,0.2387,775.39,779.3,779.3
Real4,gnn,NV-NMPa,4.0,fit,22.7675,780.17,776.02,780.2
Real4,gnn,NV-NMPa,4.0,predict,0.2379,776.02,779.42,779.42
Real4,gnn,OB-P,,labeling,0.0045,779.4,779.5,779.5
Real4,gnn,OB-P,0.0,fit,23.0354,780.23,776.18,780.26
Real4,gnn,OB-P,0.0,predict,0.2244,776.18,779.65,779.65
Real4,gnn,OB-P,1.0,fit,22.9641,781.12,776.3,781.2
Real4,gnn,OB-P,1.0,predict,0.2253,776.3,779.51,779.51
Real4,gnn,OB-P,2.0,fit,23.0437,779.8,776.13,779.82
Real4,gnn,OB-P,2.0,predict,0.2363,776.13,779.06,779.06
Real4,gnn,OB-P,3.0,fit,22.911,779.94,776.69,779.97
Real4,gnn,OB-P,3.0,predict,0.2348,776.69,780.79,780.79
Real4,gnn,OB-P,4.0,fit,22.9402,781.47,775.2,781.56
Real4,gnn,OB-P,4.0,predict,0.3632,775.2,778.67,778.67
Real4,gnn,OB-M,,labeling,0.0052,775.57,775.59,775.59
Real4,gnn,OB-M,0.0,fit,22.8767,776.09,777.65,778.0
Real4,gnn,OB-M,0.0,predict,0.2165,777.65,780.22,780.22
Real4,gnn,OB-M,1.0,fit,22.8959,780.29,775.57,780.33
Real4,gnn,OB-M,1.0,predict,0.2249,775.57,778.22,778.22
Real4,gnn,OB-M,2.0,fit,23.0646,778.6,776.45,778.62
Real4,gnn,OB-M,2.0,predict,0.2098,776.45,780.38,780.38
Real4,gnn,OB-M,3.0,fit,22.8499,781.01,775.08,781.04
Real4,gnn,OB-M,3.0,predict,0.2424,775.08,779.06,779.06
Real4,gnn,OB-M,4.0,fit,22.9774,779.71,776.25,779.79
Real4,gnn,OB-M,4.0,predict,0.2102,776.25,779.28,779.28
Real4,gnn,NE-NPaA,,labeling,0.0024,750.35,750.62,750.62
Real4,gnn,NE-NPaA,0.0,fit,25.5389,864.64,1023.82,1024.74
Real4,gnn,NE-NPaA,0.0,predict,0.2471,1023.82,1030.19,1030.19
Real4,gnn,NE-NPaA,1.0,fit,23.1292,1029.94,1027.38,1030.02
Real4,gnn,NE-NPaA,1.0,predict,0.2314,1027.38,1030.48,1030.48
Real4,gnn,NE-NPaA,2.0,fit,23.1627,1030.55,1026.47,1030.55
Real4,gnn,NE-NPaA,2.0,predict,0.2126,1026.47,1031.33,1031.33
Real4,gnn,NE-NPaA,3.0,fit,23.0192,1031.68,1027.63,1031.89
Real4,gnn,NE-NPaA,3.0,predict,0.222,1027.63,1032.57,1032.57
Real4,gnn,NE-NPaA,4.0,fit,22.9479,1032.74,1027.56,1032.79
Real4,gnn,NE-NPaA,4.0,predict,0.23,1027.56,1031.7,1031.7
Artificial5,gnn,OB-M,,labeling,0.0065,776.48,776.72,776.72
Artificial5,gnn,OB-M,0.0,fit,42.18,890.01,1057.7,1058.24
Artificial5,gnn,OB-M,0.0,predict,0.3027,1057.7,1069.98,1069.98
Artificial5,gnn,OB-M,1.0,fit,33.8986,1072.22,1062.49,1072.22
Artificial5,gnn,OB-M,1.0,predict,0.3167,1062.49,1070.66,1070.66
Artificial5,gnn,OB-M,2.0,fit,37.6611,1071.95,1063.59,1072.08
Artificial5,gnn,OB-M,2.0,predict,0.3194,1063.59,1071.05,1071.05
Artificial5,gnn,OB-M,3.0,fit,38.7279,1071.68,1064.7,1071.76
Artificial5,gnn,OB-M,3.0,predict,0.2976,1064.7,1073.05,1073.05
Artificial5,gnn,OB-M,4.0,fit,34.0079,1074.14,1066.44,1074.35
Artificial5,gnn,OB-M,4.0,predict,0.3057,1066.44,1073.9,1073.9
