log,predictor,task,fold,stage,seconds,rss_start_mb,rss_end_mb,rss_peak_mb
Real4,transformer,NE-NMPa,4.0,fit,3.3264,953.32,953.34,953.48
Real4,transformer,NE-NMPa,4.0,predict,0.003,953.34,953.34,953.34
Real4,transformer,NE-NMPr,,labeling,0.0051,953.32,953.9,953.9
Real4,transformer,NE-NMPr,0.0,fit,3.5123,953.91,962.25,963.58
Real4,transformer,NE-NMPr,0.0,predict,0.0032,962.25,962.25,962.25
Real4,transformer,NE-NMPr,1.0,fit,3.5747,934.33,954.97,962.51
Real4,transformer,NE-NMPr,1.0,predict,0.0032,954.97,955.09,955.09
Real4,transformer,NE-NMPr,2.0,fit,3.5376,934.2,962.97,962.99
Real4,transformer,NE-NMPr,2.0,predict,0.0031,962.97,962.99,962.99
Real4,transformer,NE-NMPr,3.0,fit,3.471,934.37,962.32,963.1
Real4,transformer,NE-NMPr,3.0,predict,0.0031,962.32,962.36,962.36
Real4,transformer,NE-NMPr,4.0,fit,3.4971,934.56,961.34,961.34
Real4,transformer,NE-NMPr,4.0,predict,0.0031,961.34,961.34,961.34
Real4,transformer,NV-PrT,,labeling,0.0047,934.58,934.87,934.87
Real4,transformer,NV-PrT,0.0,fit,3.6629,934.9,962.16,966.68
Real4,transformer,NV-PrT,0.0,predict,0.0032,962.16,962.27,962.27
Real4,transformer,NV-PrT,1.0,fit,3.6816,935.03,962.29,966.5
Real4,transformer,NV-PrT,1.0,predict,0.0032,962.29,962.32,962.32
Real4,transformer,NV-PrT,2.0,fit,3.6999,962.7,959.75,965.05
Real4,transformer,NV-PrT,2.0,predict,0.0032,959.75,959.89,959.89
Real4,transformer,NV-PrT,3.0,fit,3.7061,960.8,962.05,966.07
Real4,transformer,NV-PrT,3.0,predict,0.0032,962.05,962.13,962.13
Real4,transformer,NV-PrT,4.0,fit,3.8269,962.11,961.08,964.53
Real4,transformer,NV-PrT,4.0,predict,0.0033,961.08,961.09,961.09
Real4,transformer,NV-PaT,,labeling,0.0079,961.07,961.35,961.35
Real4,transformer,NV-PaT,0.0,fit,3.7365,961.46,963.4,965.66
Real4,transformer,NV-PaT,0.0,predict,0.0032,963.4,963.5,963.5
Real4,transformer,NV-PaT,1.0,fit,3.7756,933.47,965.44,966.39
Real4,transformer,NV-PaT,1.0,predict,0.0032,965.44,965.56,965.56
Real4,transformer,NV-PaT,2.0,fit,3.7852,933.66,964.53,965.0
Real4,transformer,NV-PaT,2.0,predict,0.0036,964.53,965.04,965.04
Real4,transformer,NV-PaT,3.0,fit,3.7045,933.65,964.05,966.07
Real4,transformer,NV-PaT,3.0,predict,0.0033,964.05,964.15,964.15
Real4,transformer,NV-PaT,4.0,fit,3.7843,964.19,962.91,964.5
Real4,transformer,NV-PaT,4.0,predict,0.0033,962.91,962.92,962.92
Real4,transformer,NV-TNE,,labeling,0.0039,962.9,962.94,962.94
Real4,transformer,NV-TNE,0.0,fit,3.9405,962.97,961.11,964.71
Real4,transformer,NV-TNE,0.0,predict,0.0032,961.11,961.12,961.12
Real4,transformer,NV-TNE,1.0,fit,3.7625,961.1,961.72,963.26
Real4,transformer,NV-TNE,1.0,predict,0.0032,961.72,961.76,961.76
Real4,transformer,NV-TNE,2.0,fit,3.7144,961.74,956.08,965.28
Real4,transformer,NV-TNE,2.0,predict,0.0031,956.08,956.08,956.08
Real4,transformer,NV-TNE,3.0,fit,3.6906,956.06,956.12,964.84
Real4,transformer,NV-TNE,3.0,predict,0.003,956.12,956.13,956.13
Real4,transformer,NV-TNE,4.0,fit,3.6721,956.1,960.7,961.22
Real4,transformer,NV-TNE,4.0,predict,0.0031,960.7,960.7,960.7
Real4,transformer,NV-TNM,,labeling,0.0052,960.68,960.94,960.94
Real4,transformer,NV-TNM,0.0,fit,3.4165,960.93,954.05,961.92
Real4,transformer,NV-TNM,0.0,predict,0.003,954.05,954.05,954.05
Real4,transformer,NV-TNM,1.0,fit,3.3293,954.04,954.22,954.22
Real4,transformer,NV-TNM,1.0,predict,0.003,954.22,954.22,954.22
Real4,transformer,NV-TNM,2.0,fit,3.3264,954.2,954.1,954.22
Real4,transformer,NV-TNM,2.0,predict,0.003,954.1,954.1,954.1
Real4,transformer,NV-TNM,3.0,fit,3.3388,954.08,954.3,954.3
Real4,transformer,NV-TNM,3.0,predict,0.003,954.3,954.3,954.3
Real4,transformer,NV-TNM,4.0,fit,3.1079,954.28,958.24,958.24
Real4,transformer,NV-TNM,4.0,predict,0.0032,958.24,958.23,958.24
Real4,transformer,NV-NMPr,,labeling,0.0065,958.21,958.37,958.37
Real4,transformer,NV-NMPr,0.0,fit,3.7469,958.35,962.83,964.73
Real4,transformer,NV-NMPr,0.0,predict,0.0032,962.83,962.84,962.84
Real4,transformer,NV-NMPr,1.0,fit,3.7175,934.25,961.77,961.77
Real4,transformer,NV-NMPr,1.0,predict,0.0033,961.77,961.77,961.77
Real4,transformer,NV-NMPr,2.0,fit,3.6338,961.75,956.75,964.77
Real4,transformer,NV-NMPr,2.0,predict,0.0032,956.75,956.79,956.79
Real4,transformer,NV-NMPr,3.0,fit,3.7275,934.49,961.65,965.44
Real4,transformer,NV-NMPr,3.0,predict,0.0033,961.65,961.72,961.72
Real4,transformer,NV-NMPr,4.0,fit,3.7446,961.7,961.61,964.6
Real4,transformer,NV-NMPr,4.0,predict,0.0031,961.61,961.61,961.61
Real4,transformer,NV-NMPa,,labeling,0.008,961.59,961.61,961.61
Real4,transformer,NV-NMPa,0.0,fit,3.6029,961.59,963.37,966.97
Real4,transformer,NV-NMPa,0.0,predict,0.0031,963.37,963.8,963.8
Real4,transformer,NV-NMPa,1.0,fit,3.7216,963.78,963.06,965.72
Real4,transformer,NV-NMPa,1.0,predict,0.0036,963.06,963.19,963.19
Real4,transformer,NV-NMPa,2.0,fit,3.6858,963.17,962.31,964.85
Real4,transformer,NV-NMPa,2.0,predict,0.0036,962.31,964.59,964.59
Real4,transformer,NV-NMPa,3.0,fit,3.7771,964.57,961.35,964.92
Real4,transformer,NV-NMPa,3.0,predict,0.0032,961.35,961.35,961.35
Real4,transformer,NV-NMPa,4.0,fit,3.7244,961.33,964.61,965.1
Real4,transformer,NV-NMPa,4.0,predict,0.0033,964.61,964.83,964.83
Real4,transformer,OB-P,,labeling,0.0056,964.8,964.83,964.83
Real4,transformer,OB-P,0.0,fit,3.7364,964.86,962.98,965.28
Real4,transformer,OB-P,0.0,predict,0.0033,962.98,963.33,963.33
Real4,transformer,OB-P,1.0,fit,3.8547,963.38,961.94,966.22
Real4,transformer,OB-P,1.0,predict,0.0035,961.94,962.02,962.02
Real4,transformer,OB-P,2.0,fit,3.7104,962.12,962.91,965.03
Real4,transformer,OB-P,2.0,predict,0.0035,962.91,962.92,962.92
Real4,transformer,OB-P,3.0,fit,3.6634,934.33,963.03,965.81
Real4,transformer,OB-P,3.0,predict,0.0031,963.03,963.03,963.03
Real4,transformer,OB-P,4.0,fit,3.7125,963.01,961.69,966.04
Real4,transformer,OB-P,4.0,predict,0.0033,961.69,961.69,961.69
Real4,transformer,OB-M,,labeling,0.0075,934.41,934.43,934.43
Real4,transformer,OB-M,0.0,fit,3.677,934.46,963.04,967.03
Real4,transformer,OB-M,0.0,predict,0.0033,963.04,963.09,963.09
Real4,transformer,OB-M,1.0,fit,3.7579,963.06,964.35,965.08
Real4,transformer,OB-M,1.0,predict,0.0033,964.35,964.37,964.37
Real4,transformer,OB-M,2.0,fit,3.712,934.33,965.89,966.15
Real4,transformer,OB-M,2.0,predict,0.0035,965.89,966.15,966.15
Real4,transformer,OB-M,3.0,fit,3.6468,966.13,965.82,966.59
Real4,transformer,OB-M,3.0,predict,0.0033,965.82,965.91,965.91
Real4,transformer,OB-M,4.0,fit,3.6458,934.14,961.77,964.64
Real4,transformer,OB-M,4.0,predict,0.0033,961.77,961.88,961.88
