log,task,anchor,problem_type,predictor,samples,ran_end_to_end,metric_name,metric_mean,metric_sd,baseline_mean,folds,participant,obm_activity,n_labels,degenerate
Real4,NE-NEPa,Participant,Multiclass classification,gnn,1700,True,f1_macro,0.6845944802519325,0.011744696375754,0.0061728395061728,5,,,18,False
Real4,NE-NPaM,Participant,Multiclass classification,gnn,1499,True,f1_macro,0.9981031299396264,0.0025356647803433,0.2552471604799173,5,,,3,False
Real4,NE-NMPa,OrchestrationCase,Multiclass classification,gnn,1499,True,f1_macro,0.9940092702950168,0.0040744324930455,0.1379034827053406,5,Zoo,,4,False
Real4,NE-NMPr,CollaborationCase,Multiclass classification,gnn,1600,True,f1_macro,0.9927891770774376,0.0038552961242551,0.0657439355079839,5,,,8,False
Real4,NV-PrT,CollaborationCase,Regression (time),gnn,1700,True,mae,6.670557022094727,0.6469613407030117,19.43431000782476,5,,,1686,False
Real4,NV-PaT,OrchestrationCase,Regression (time),gnn,1700,True,mae,5.80944414138794,0.3743217771729554,18.996355288725667,5,Zoo,,1483,False
Real4,NV-TNE,CollaborationCase,Regression (time),gnn,1700,True,mae,2.020304799079895,0.0744966143932048,2.134710589030521,5,,,1529,False
Real4,NV-TNM,Message,Regression (time),gnn,1499,True,mae,4.25230393409729,0.3317073764547057,8.176764754748026,5,,,1458,False
Real4,NV-NMPr,Message,Count regression,gnn,1700,True,mae,0.2018750041723251,0.0110800467518793,1.7558823529411764,5,,,9,False
Real4,NV-NMPa,Message,Count regression,gnn,1700,True,mae,0.1375223845243454,0.0090616322684708,0.9594117647058824,5,Zoo,,5,False
Real4,OB-P,OrchestrationCase,Binary classification,gnn,1700,True,f1_macro,0.9985984871905852,0.0028030256188297,0.46875,5,Zoo,,2,False
Real4,OB-M,Message,Binary classification,gnn,1700,True,f1_macro,1.0,0.0,0.46875,5,,Send information to the ZooClub department,2,False
Real4,NE-NPaA,Participant,Multiclass classification,gnn,1700,True,f1_macro,0.8960129569164227,0.0166950931956702,0.2307692307692307,5,,,3,False
Artificial5,OB-M,Message,Binary classification,gnn,2260,True,f1_macro,1.0,0.0,0.4940686126828224,5,,Activity AA,2,False
