log,task,anchor,problem_type,predictor,samples,ran_end_to_end,metric_name,metric_mean,metric_sd,baseline_mean,folds,participant,obm_activity
Real4,NE-NEPr,CollaborationCase,Multiclass classification,lstm_torch,1700,True,f1_macro,0.6928417126218391,0.004193522055102407,0.006172839506172839,5,,
Real4,NE-NPaA,Participant,Multiclass classification,lstm_torch,1700,True,f1_macro,0.905413612138742,0.018193811543868614,0.23076923076923075,5,,
Real4,NE-NEPa,Participant,Multiclass classification,lstm_torch,1700,True,f1_macro,0.6867587101051755,0.009761663621724983,0.006172839506172839,5,,
Real4,NE-NPaM,Participant,Multiclass classification,lstm_torch,1499,True,f1_macro,0.9961896514978449,0.0031116980415601867,0.2552471604799173,5,,
Real4,NE-NMPa,OrchestrationCase,Multiclass classification,lstm_torch,1499,True,f1_macro,0.9860848911477369,0.010002755917005297,0.13790348270534064,5,Zoo,
Real4,NE-NMPr,CollaborationCase,Multiclass classification,lstm_torch,1600,True,f1_macro,0.983273176604289,0.006085314755758149,0.06574393550798396,5,,
Real4,NV-PrT,CollaborationCase,Regression (time),lstm_torch,1700,True,mae,6.607216903825647,0.46492906018423463,19.43431,5,,
Real4,NV-PaT,OrchestrationCase,Regression (time),lstm_torch,1700,True,mae,5.673686519658513,0.40687234759258606,18.996355294117645,5,Zoo,
Real4,NV-TNE,CollaborationCase,Regression (time),lstm_torch,1700,True,mae,2.1083186166091172,0.04014704030143511,2.1347105882352944,5,,
Real4,NV-TNM,Message,Regression (time),lstm_torch,1499,True,mae,3.805227857241161,0.26234416849608605,8.176764751393534,5,,
Real4,NV-NMPr,Message,Count regression,lstm_torch,1700,True,mae,0.07771441086200545,0.004802721843068093,1.7558823529411764,5,,
Real4,NV-NMPa,Message,Count regression,lstm_torch,1700,True,mae,0.06460322579040166,0.002986439808360397,0.9594117647058823,5,Zoo,
Real4,OB-P,OrchestrationCase,Binary classification,lstm_torch,1700,True,f1_macro,0.9985984871905851,0.0028030256188297463,0.46875,5,Zoo,
Real4,OB-M,Message,Binary classification,lstm_torch,1700,True,f1_macro,1.0,0.0,0.46875,5,,Send information to the ZooClub department
